,molecule_chembl_id,standard_value,canonical_smiles,bio_class
250,CHEMBL558254,230000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=S)NC3=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
251,CHEMBL559406,3000000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
252,CHEMBL550319,3000000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccccc2C=C2C(=O)NC(=O)NC2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
253,CHEMBL564578,430000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccccc2C=C2C(=O)NC(=S)NC2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
254,CHEMBL563038,3000000.0,CC(=O)OC[C@H]1O[C@@H](Oc2cccc(C=O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
255,CHEMBL565230,3000000.0,CC(=O)OC[C@H]1O[C@@H](Oc2cccc(C=C3C(=O)NC(=O)NC3=O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
256,CHEMBL559307,870000.0,CC(=O)OC[C@H]1O[C@@H](Oc2cccc(C=C3C(=O)NC(=S)NC3=O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
257,CHEMBL563139,3000000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)c(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
258,CHEMBL551669,1730000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=O)NC3=O)c(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
259,CHEMBL563991,280000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=S)NC3=O)c(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
260,CHEMBL551871,430000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
261,CHEMBL550188,130000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=O)NC3=O)cc2O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
262,CHEMBL557111,50000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=S)NC3=O)cc2O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
263,CHEMBL574312,336000.0,CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@H]4C[C@]3(C[C@]4(O)CO)[C@H](O)C(=O)[C@H]12,inactive
264,CHEMBL574312,322000.0,CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@H]4C[C@]3(C[C@]4(O)CO)[C@H](O)C(=O)[C@H]12,inactive
266,CHEMBL574535,317000.0,CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@H]4C[C@]3(C[C@]4(O)CO)[C@@H](O)C(=O)[C@H]12,inactive
267,CHEMBL577801,353000.0,CC1(C)OC[C@]2(C[C@]34C[C@@H]2CC[C@H]3[C@]2(C)CCCC(C)(C)[C@H]2C(=O)[C@H]4O)O1,inactive
268,CHEMBL577801,323000.0,CC1(C)OC[C@]2(C[C@]34C[C@@H]2CC[C@H]3[C@]2(C)CCCC(C)(C)[C@H]2C(=O)[C@H]4O)O1,inactive
269,CHEMBL28,305000.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive
270,CHEMBL28,305000.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive
273,CHEMBL287556,176000.0,O=c1cc(CO)occ1O,inactive
274,CHEMBL287556,294000.0,O=c1cc(CO)occ1O,inactive
275,CHEMBL402183,13980.0,O=C1NC(=O)C(=Cc2ccc(O)cc2)C(=O)N1,inactive
276,CHEMBL584592,200000.0,O=C1NC(=O)C(=Cc2ccc(OCCO)cc2)C(=O)N1,inactive
277,CHEMBL574561,75420.0,COCCOc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,inactive
278,CHEMBL583991,45450.0,CCCCOCCOc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,inactive
279,CHEMBL575145,137290.0,COCCOCCOc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,inactive
280,CHEMBL583970,200000.0,COCCCCOc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,inactive
281,CHEMBL271674,14490.0,O=C1NC(=S)NC(=O)C1=Cc1ccc(O)cc1,inactive
282,CHEMBL573647,200000.0,O=C1NC(=S)NC(=O)C1=Cc1ccc(OCCO)cc1,inactive
283,CHEMBL574333,28430.0,COCCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,inactive
284,CHEMBL572714,107430.0,CCCCOCCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,inactive
285,CHEMBL574562,34200.0,COCCOCCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,inactive
286,CHEMBL574331,77800.0,COCCCCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,inactive
287,CHEMBL575003,200000.0,O=C1NC(=O)C(Cc2ccc(O)cc2)C(=O)N1,inactive
288,CHEMBL583382,200000.0,O=C1NC(=O)C(Cc2ccc(OCCO)cc2)C(=O)N1,inactive
289,CHEMBL574115,200000.0,COCCOc1ccc(CC2C(=O)NC(=O)NC2=O)cc1,inactive
290,CHEMBL574560,200000.0,CCCCOCCOc1ccc(CC2C(=O)NC(=O)NC2=O)cc1,inactive
291,CHEMBL574785,200000.0,COCCOCCOc1ccc(CC2C(=O)NC(=O)NC2=O)cc1,inactive
292,CHEMBL575224,200000.0,COCCCCOc1ccc(CC2C(=O)NC(=O)NC2=O)cc1,inactive
293,CHEMBL583992,70020.0,O=C1NC(=S)NC(=O)C1Cc1ccc(O)cc1,inactive
294,CHEMBL585739,155930.0,O=C1NC(=S)NC(=O)C1Cc1ccc(OCCO)cc1,inactive
295,CHEMBL574334,112760.0,COCCOc1ccc(CC2C(=O)NC(=S)NC2=O)cc1,inactive
296,CHEMBL591190,179310.0,CCCCOCCOc1ccc(CC2C(=O)NC(=S)NC2=O)cc1,inactive
297,CHEMBL573650,132460.0,COCCOCCOc1ccc(CC2C(=O)NC(=S)NC2=O)cc1,inactive
298,CHEMBL574697,200000.0,COCCCCOc1ccc(CC2C(=O)NC(=S)NC2=O)cc1,inactive
299,CHEMBL574699,200000.0,O=C1CC(=O)NC(=O)N1,inactive
300,CHEMBL584805,200000.0,O=C1CC(=O)NC(=S)N1,inactive
301,CHEMBL14193,1220000.0,O=Cc1ccc(O)cc1,inactive
302,CHEMBL95770,410000.0,COc1ccc(/C=C/C(=O)O)cc1,inactive
303,CHEMBL573709,14700.0,NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1cc(=O)c(O)co1,inactive
304,CHEMBL287556,722000.0,O=c1cc(CO)occ1O,inactive
305,CHEMBL574227,2550000.0,O=Cc1ccc(OCCO)cc1,inactive
306,CHEMBL573997,270000.0,O=Cc1ccc(OCOC(CO)CO)cc1,inactive
307,CHEMBL580214,1260000.0,O=Cc1ccc(OCC(O)CO)cc1,inactive
308,CHEMBL573060,590000.0,O=Cc1ccc(OCC2CO2)cc1,inactive
309,CHEMBL574371,900000.0,COCCOCCOc1ccc(C=O)cc1,inactive
310,CHEMBL574460,620000.0,COCCCCOc1ccc(C=O)cc1,inactive
311,CHEMBL574459,3260000.0,CCCCOCCOc1ccc(C=O)cc1,inactive
312,CHEMBL574218,750000.0,COCC(O)COc1ccc(C=O)cc1,inactive
313,CHEMBL574219,370000.0,O=Cc1ccc(OCOCCO)cc1,inactive
314,CHEMBL583483,660000.0,COCCOc1ccc(C=O)cc1,inactive
315,CHEMBL574228,820000.0,O=Cc1ccc(OCCOP(=O)(O)O)cc1,inactive
316,CHEMBL574442,59000.0,COP(=O)(OC)OCCOc1ccc(C=O)cc1,inactive
317,CHEMBL575064,550000.0,CCOP(=O)(OCC)OCCOc1ccc(C=O)cc1,inactive
318,CHEMBL572761,620000.0,O=Cc1ccc(OCCOC(=O)CCC(=O)O)cc1,inactive
319,CHEMBL232590,170000.0,COC(=O)CNC(=O)COc1ccc(C=O)cc1,inactive
320,CHEMBL394901,160000.0,COC(=O)C(C)NC(=O)COc1ccc(C=O)cc1,inactive
321,CHEMBL394902,400000.0,COC(=O)C(CCSC)NC(=O)COc1ccc(C=O)cc1,inactive
322,CHEMBL234862,460000.0,CCC(C)C(NC(=O)COc1ccc(C=O)cc1)C(=O)OC,inactive
323,CHEMBL397574,1650000.0,COC(=O)C(CC(C)C)NC(=O)COc1ccc(C=O)cc1,inactive
324,CHEMBL396941,480000.0,COC(=O)C(Cc1ccccc1)NC(=O)COc1ccc(C=O)cc1,inactive
325,CHEMBL235565,110000.0,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(C=O)cc1,inactive
326,CHEMBL235771,220000.0,COC(=O)C(Cc1ccc(O)cc1)NC(=O)COc1ccc(C=O)cc1,inactive
327,CHEMBL396629,760000.0,COC(=O)C1CCCN1C(=O)COc1ccc(C=O)cc1,inactive
328,CHEMBL14193,1220000.0,O=Cc1ccc(O)cc1,inactive
329,CHEMBL95770,410000.0,COc1ccc(/C=C/C(=O)O)cc1,inactive
330,CHEMBL565507,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](CCC(C)=O)[C@@H](O[C@@H]3O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1,inactive
331,CHEMBL569675,200000.0,CO/N=C\c1ccc(O[C@@H]2OC[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,inactive
332,CHEMBL566323,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,inactive
333,CHEMBL570195,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1,inactive
334,CHEMBL463856,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1,inactive
335,CHEMBL583541,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)cc1,inactive
336,CHEMBL458398,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,inactive
337,CHEMBL569971,200000.0,CO/N=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,inactive
338,CHEMBL577106,200000.0,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](Oc3ccc(/C=N\O)cc3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,inactive
339,CHEMBL570496,200000.0,O=C(O[C@H]1[C@H](OC(=O)c2ccccc2)CO[C@@H](Oc2ccc(/C=N\O)cc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1,inactive
340,CHEMBL570618,200000.0,O=C(OC[C@H]1O[C@@H](Oc2ccc(/C=N\O)cc2)[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1,inactive
341,CHEMBL571325,200000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,inactive
342,CHEMBL232202,7300000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
343,CHEMBL569784,200000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
344,CHEMBL569314,200000.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\O)cc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,inactive
345,CHEMBL569304,200000.0,OC[C@H]1O[C@@H](Oc2ccc(/C=N\O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
346,CHEMBL569969,200000.0,OC[C@H]1O[C@@H](Oc2ccc(/C=N\O)cc2)[C@H](O)[C@H](O)[C@@H]1O,inactive
347,CHEMBL566863,650.0,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](Oc3ccc(/C=N\NC(N)=S)cc3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,active
348,CHEMBL569659,36500.0,NC(=S)N/N=C\c1ccc(O[C@@H]2OC[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,inactive
349,CHEMBL569676,52800.0,NC(=S)N/N=C\c1ccc(O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,inactive
350,CHEMBL569079,410.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\NC(N)=S)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,active
351,CHEMBL569974,310.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\NC(N)=S)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,active
352,CHEMBL568781,3410.0,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(/C=N\NC(N)=S)cc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,intermediate
353,CHEMBL576270,2960.0,NC(=S)N/N=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,intermediate
354,CHEMBL569744,3610.0,NC(=S)N/N=C\c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,intermediate
355,CHEMBL569315,300.0,CCO/N=C\c1ccc(O)c(O)c1,active
356,CHEMBL500557,86.0,CC(C)=NNC(N)=S,active
357,CHEMBL223505,110.0,COc1ccc(/C(C)=N/NC(N)=S)cc1,active
358,CHEMBL121188,400.0,O=c1cccccc1O,active
359,CHEMBL594066,100000.0,O=C(CCc1ccccc1)C[C@H](O)CCc1ccccc1,inactive
360,CHEMBL594765,100000.0,COc1cc(CC/C=C/C(=O)CCc2ccccc2)ccc1O,inactive
361,CHEMBL595314,100000.0,COc1cc(CC[C@@H](O)CC(=O)CCc2ccccc2)ccc1O,inactive
362,CHEMBL596161,100000.0,O[C@H](CCc1ccccc1)C[C@H](O)CCc1ccccc1,inactive
363,CHEMBL40919,100000.0,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,inactive
364,CHEMBL309490,100000.0,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,inactive
365,CHEMBL608410,100000.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccccc2)[C@H]1O,inactive
366,CHEMBL851,100000.0,O=C(O)CCc1ccccc1,inactive
367,CHEMBL25894,100000.0,COc1cc(CCC(C)=O)ccc1O,inactive
368,CHEMBL150,100000.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,inactive
369,CHEMBL9323,100000.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,inactive
370,CHEMBL232202,1000000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
371,CHEMBL287556,33000.0,O=c1cc(CO)occ1O,inactive
372,CHEMBL602533,208000.0,C[C@]1(CO)C=Cc2cc(O)ccc2O1,inactive
373,CHEMBL603950,490000.0,CO[C@]1(C)C=Cc2cc(O)ccc2O1,inactive
374,CHEMBL590726,289000.0,COC1(C)C=Cc2cc(O)ccc2O1,inactive
375,CHEMBL287556,30000.0,O=c1cc(CO)occ1O,inactive
376,CHEMBL287556,250000.0,O=c1cc(CO)occ1O,inactive
377,CHEMBL50,31000.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive
378,CHEMBL293492,520000.0,O=C/C=C/c1ccccc1,inactive
379,CHEMBL83159,420000.0,COc1ccccc1/C=C/C=O,inactive
380,CHEMBL52569,470000.0,O=C/C=C/c1ccccc1O,inactive
381,CHEMBL27246,410000.0,O=C(O)/C=C/c1ccccc1,inactive
382,CHEMBL242529,240000.0,COc1cc(/C=C/C=O)ccc1O,inactive
383,CHEMBL1077145,260000.0,COc1c(O)cccc1/C=C/C=O,inactive
384,CHEMBL324794,10000000.0,OC/C=C/c1ccccc1,inactive
385,CHEMBL52564,670000.0,O=C(O)/C=C/c1ccccc1O,inactive
386,CHEMBL1087813,710000.0,OC[C@H]1O[C@@H](OCCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,inactive
387,CHEMBL1077148,940000.0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3ccccc3/C=C/CO)[C@H](O[C@@H]3[C@@H](OCc4ccccc4)O[C@@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,inactive
388,CHEMBL1087938,570000.0,O=C(O)CCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,inactive
389,CHEMBL1087939,630000.0,COC(=O)CCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,inactive
390,CHEMBL1077149,670000.0,O=C(CCc1ccccc1O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,inactive
391,CHEMBL1083511,10000000.0,O[C@H]1CO[C@@H](OC[C@H]2O[C@H](OC/C=C/c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,inactive
392,CHEMBL287556,140000.0,O=c1cc(CO)occ1O,inactive
393,CHEMBL537,4210000.0,Oc1ccc(O)cc1,inactive
394,CHEMBL145927,4800.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,intermediate
395,CHEMBL383563,8300.0,Nc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1,intermediate
396,CHEMBL371723,23300.0,Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)/C=C/c3ccc(O)cc3)cc2)cc1,inactive
397,CHEMBL1087322,22500.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,inactive
398,CHEMBL1087323,58800.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(O)cc2)cc1,inactive
399,CHEMBL1087324,15200.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,inactive
400,CHEMBL1087578,30700.0,Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)/C=C/c3ccc(O)cc3)cc2)cc1,inactive
401,CHEMBL1087448,29100.0,O=C(/C=C/c1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,inactive
402,CHEMBL287556,16300.0,O=c1cc(CO)occ1O,inactive
403,CHEMBL1085991,970.0,S=c1oc(Cc2cccc3ccccc23)nn1CN1CCCCC1,active
404,CHEMBL1085992,1340.0,S=c1oc(Cc2cccc3ccccc23)nn1CN1CCOCC1,intermediate
405,CHEMBL1085993,1330.0,S=c1oc(Cc2cccc3ccccc23)nn1CN1CCCC1,intermediate
406,CHEMBL1085994,1490.0,CN1CCN(Cn2nc(Cc3cccc4ccccc34)oc2=S)CC1,intermediate
407,CHEMBL1082311,870.0,S=c1oc(Cc2cccc3ccccc23)nn1CN1CCNCC1,active
408,CHEMBL287556,9180.0,O=c1cc(CO)occ1O,intermediate
409,CHEMBL1164346,100000.0,COC(=O)C1=C2Nc3c(O)cccc3[C@]23CCN2C[C@H](C(C)=O)[C@H]1C[C@@H]23,inactive
410,CHEMBL1163798,100000.0,COC(=O)C1=C2Nc3ccccc3[C@]23CC[N+]2([O-])C[C@H](C(C)=O)[C@H]1C[C@H]32,inactive
411,CHEMBL1163799,100000.0,COC(=O)C1=C2Nc3c(O)cccc3[C@]23CCN2C[C@@H](C(C)=O)[C@H]1C[C@@H]23,inactive
412,CHEMBL1163800,100000.0,COC(=O)C1=C2Nc3ccccc3[C@]23CCN2C[C@@H](C(C)=O)[C@H]1C[C@@H]23,inactive
413,CHEMBL1165402,100000.0,COC(=O)[C@@]12CO[C@]3(O)[C@H]4CCN(CC[C@@H]13)[C@H]4c1c2[nH]c2ccccc12,inactive
414,CHEMBL1164480,100000.0,CC[C@]12CCC[N+]3([O-])CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@H]23,inactive
415,CHEMBL1165844,100000.0,COC(=O)[C@@]12COCC[C@H]3[C@@H]1CC[N@+](C)([O-])[C@H]3c1c2[nH]c2ccccc12,inactive
416,CHEMBL1164076,100000.0,COC(=O)C1=C2Nc3c(O)cccc3[C@]23CC[N+]2([O-])C[C@H](C(C)=O)[C@H]1C[C@H]32,inactive
417,CHEMBL1170090,74300.0,O=CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3,inactive
418,CHEMBL287556,69400.0,O=c1cc(CO)occ1O,inactive
419,CHEMBL165,55610.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,inactive
420,CHEMBL246045,2950.0,Oc1ccc2cc(-c3cc(O)c(O)c(O)c3)ccc2c1,intermediate
421,CHEMBL287556,38240.0,O=c1cc(CO)occ1O,inactive
422,CHEMBL537,33480.0,Oc1ccc(O)cc1,inactive
423,CHEMBL246045,2950.0,Oc1ccc2cc(-c3cc(O)c(O)c(O)c3)ccc2c1,intermediate
424,CHEMBL1214236,22800.0,COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccccc2Cl)[nH]n1,inactive
425,CHEMBL1214239,17800.0,COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccc([N+](=O)[O-])cc2Cl)[nH]n1,inactive
426,CHEMBL1214309,1750.0,COc1ccc(-c2cc(-c3c(OC)cc(OC)c(C4CCN(C)C4CO)c3O)n[nH]2)c(OC)c1,intermediate
427,CHEMBL1214371,15500.0,COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccc(F)cc2)[nH]n1,inactive
428,CHEMBL1214236,29400.0,COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccccc2Cl)[nH]n1,inactive
429,CHEMBL1214239,21500.0,COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccc([N+](=O)[O-])cc2Cl)[nH]n1,inactive
430,CHEMBL1214309,2840.0,COc1ccc(-c2cc(-c3c(OC)cc(OC)c(C4CCN(C)C4CO)c3O)n[nH]2)c(OC)c1,intermediate
431,CHEMBL1214371,19600.0,COc1cc(OC)c(C2CCN(C)C2CO)c(O)c1-c1cc(-c2ccc(F)cc2)[nH]n1,inactive
432,CHEMBL232202,210000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
433,CHEMBL498291,140000.0,COc1cc(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)cc(OC)c1O,inactive
434,CHEMBL1243377,120000.0,COc1cc(-c2ccc(C(=O)NCc3ccccc3)cc2)cc(OC)c1O,inactive
435,CHEMBL1243344,70000.0,CCCCNC(=O)c1ccc(-c2cc(OC)c(O)c(OC)c2)cc1,inactive
436,CHEMBL1241468,50000.0,COc1cc(-c2ccc(C(=O)O)cc2)cc(OC)c1O,inactive
437,CHEMBL1241467,170000.0,COc1cc(-c2ccccc2C)cc(OC)c1O,inactive
438,CHEMBL1241466,90000.0,COc1cc(-c2cccc(O)c2)cc(OC)c1O,inactive
439,CHEMBL1243343,190000.0,COc1ccc(C(C)O)cc1-c1cc(OC)c(O)c(OC)c1,inactive
440,CHEMBL1243342,140000.0,COc1ccc(C(C)=O)cc1-c1cc(OC)c(O)c(OC)c1,inactive
441,CHEMBL1241435,80000.0,COc1cc(-c2cccc(O)c2F)cc(OC)c1O,inactive
442,CHEMBL1241434,60000.0,COc1cc(-c2cccc(OC)c2F)cc(OC)c1O,inactive
443,CHEMBL1241433,70000.0,COc1cc(-c2ccc(F)c(F)c2)cc(OC)c1O,inactive
444,CHEMBL1241384,60000.0,COc1cc(-c2ccc(F)cc2F)cc(OC)c1O,inactive
445,CHEMBL1241383,80000.0,COc1cc(-c2cc(F)cc(F)c2)cc(OC)c1O,inactive
446,CHEMBL1241382,90000.0,COc1cc(-c2ccc(C)c(O)c2)cc(OC)c1O,inactive
447,CHEMBL1243315,30000.0,COc1cc(-c2ccc(C(=O)NCc3ccccc3)c(O)c2)cc(OC)c1O,inactive
448,CHEMBL1243314,50000.0,CCOC(=O)c1ccc(-c2cc(OC)c(O)c(OC)c2)cc1O,inactive
449,CHEMBL1243313,20000.0,COc1cc(-c2ccc(C(=O)O)c(O)c2)cc(OC)c1O,inactive
450,CHEMBL1241352,60000.0,COc1cc(-c2ccc(C=O)c(O)c2)cc(OC)c1O,inactive
451,CHEMBL1243282,170000.0,COc1cc(-c2ccc(O)c(OCc3ccccc3)c2)cc(OC)c1OC,inactive
452,CHEMBL1243281,2000000.0,COc1cc(-c2ccc(C(=O)NCc3ccccc3)cc2)cc(OC)c1OC,inactive
453,CHEMBL1243253,2000000.0,CCCCNC(=O)c1ccc(-c2cc(OC)c(OC)c(OC)c2)cc1,inactive
454,CHEMBL1243252,2000000.0,COc1cc(-c2ccc(C(=O)O)cc2)cc(OC)c1OC,inactive
455,CHEMBL1241351,2000000.0,COc1cc(-c2ccccc2C)cc(OC)c1OC,inactive
456,CHEMBL1243251,550000.0,COc1cc(-c2cccc(OCc3ccccc3)c2)cc(OC)c1OC,inactive
457,CHEMBL1241350,2000000.0,COc1cc(-c2cccc(O)c2)cc(OC)c1OC,inactive
458,CHEMBL1243219,2000000.0,COc1ccc(C(C)O)cc1-c1cc(OC)c(OC)c(OC)c1,inactive
459,CHEMBL1243218,2000000.0,COc1ccc(C(C)=O)cc1-c1cc(OC)c(OC)c(OC)c1,inactive
460,CHEMBL1243217,2000000.0,COc1cccc(-c2cc(OC)c(OC)c(OC)c2)c1F,inactive
461,CHEMBL1241298,2000000.0,COc1cc(-c2ccc(F)c(F)c2)cc(OC)c1OC,inactive
